Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
82598;01/01/1961 00:00:00;;;;30.4;;;;;;;11.7;;10.6;27.3;68.75;7
82598;01/01/1961 12:00:00;;28.4;23.4;;24.5;64;1010.8;;9;9;;4;;;;
82598;01/01/1961 18:00:00;;28.8;24.5;;;69;1008;;9;5;;2;;;;
82598;02/01/1961 00:00:00;;26.6;22.8;30.3;;71;1010.7;;9;7;7;2;8.6;26.74;74;7
82598;02/01/1961 12:00:00;0;26.2;23.8;;24.4;81;1011.6;;9;5;;10;;;;
82598;02/01/1961 18:00:00;;28.7;23.8;;;65;1009;;9;9;;3;;;;
82598;03/01/1961 00:00:00;;26.4;23.2;30.4;;75;1010.8;;9;7;11.2;4;8;27.62;74.5;7
82598;03/01/1961 12:00:00;0;28;24.4;;25.9;73;1012.2;;9;9;;5;;;;
82598;03/01/1961 18:00:00;;29.2;24.8;;;69;1009.2;;9;5;;3;;;;
82598;04/01/1961 00:00:00;;26.9;24;30.6;;78;1010.4;;9;7;11;3;7.6;27.84;73.75;7.666667
82598;04/01/1961 12:00:00;0;28.5;24.6;;26.3;72;1011.4;;9;9;;5;;;;
82598;04/01/1961 18:00:00;;29.1;24.5;;;67;1009;;9;7;;3;;;;
82598;05/01/1961 00:00:00;;26.9;24;30.2;;78;1010.3;;9;7;10.1;3;9.2;27.72;69;8.333333
82598;05/01/1961 12:00:00;0;28.6;24.2;;26.2;68;1010.8;;14;9;;5;;;;
82598;05/01/1961 18:00:00;;28.8;23.9;;;64;1008.2;;14;9;;7;;;;
82598;06/01/1961 00:00:00;;26.8;23.2;30.1;;72;1009.8;;14;7;11;5;8;27.76;72;7
82598;06/01/1961 12:00:00;0;28.5;24.2;;26.2;69;1010.8;;9;7;;3;;;;
82598;06/01/1961 18:00:00;;28.8;24.3;;;67;1008.6;;14;9;;3;;;;
82598;07/01/1961 00:00:00;;27;23.9;30.4;;76;1011;;14;5;9.7;0;8.6;27.84;70;7
82598;07/01/1961 12:00:00;0;28.6;24;;26.4;66;1011.5;;14;9;;7;;;;
82598;07/01/1961 18:00:00;;29;24.3;;;66;1009;;14;5;;6;;;;
82598;08/01/1961 00:00:00;;26.9;23.5;30.5;;74;1010.6;;14;7;10.2;0;9.6;27.84;68.25;8.333333
82598;08/01/1961 12:00:00;0;28.7;23.9;;26.4;65;1012;;9;9;;5;;;;
82598;08/01/1961 18:00:00;;28.9;23.8;;;64;1008.8;;14;9;;5;;;;
82598;09/01/1961 00:00:00;;26.8;23.1;30.4;;72;1010.4;;14;7;9.5;2;10;27.74;70.5;9
82598;09/01/1961 12:00:00;0;28.5;23.8;;26.2;66;1011.5;;9;9;;3;;;;
82598;09/01/1961 18:00:00;;29;24.2;;;66;1008.2;;9;9;;4;;;;
82598;10/01/1961 00:00:00;;26.8;23.6;30.2;;75;1010;;14;9;8.4;0;8.8;27.72;69.75;7.666667
82598;10/01/1961 12:00:00;0;28.4;24;;26.2;68;1010.4;;14;9;;6;;;;
82598;10/01/1961 18:00:00;;28.2;23.6;;;67;1008.4;;14;7;;7;;;;
82598;11/01/1961 00:00:00;;26.9;23.2;30.5;;72;1010.3;;14;7;8.7;0;8.6;27.8;74;7.666667
82598;11/01/1961 12:00:00;0;28.1;24.4;;26.2;72;1011.1;;14;7;;10;;;;
82598;11/01/1961 18:00:00;;29.2;24.4;;;66;1008.7;;14;7;;6;;;;
