Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
83075;01/07/1983 00:00:00;;;;;;;;;;;4.2;;7;;;2.3
83075;01/07/1983 12:00:00;0;20;16.6;;;70;;;32;2.3;;;;;;
83075;02/07/1983 00:00:00;;;;;;;;;;;3.2;;2.6;;;1.5
83075;02/07/1983 12:00:00;0;15.5;15;;;;;;14;1.5;;10;;;;
83075;03/07/1983 00:00:00;;;;;;;;;;;7.2;;4.8;;;3.1
83075;03/07/1983 12:00:00;0.2;17.4;15.6;;;83;;;14;3.1;;6;;;;
83075;04/07/1983 00:00:00;;;;;;;;;;;7.6;;4.8;;;1.5
83075;04/07/1983 12:00:00;0;10.8;8.4;;;71;;;14;1.5;;1;;;;
83075;05/07/1983 00:00:00;;;;;;;;;;;1.9;;4.2;;;1.5
83075;05/07/1983 12:00:00;0;13.5;11.4;;;77;;;5;1.5;;5;;;;
83075;06/07/1983 00:00:00;;;;;;;;;;;0.5;;3.7;;;2.8
83075;06/07/1983 12:00:00;0;23;17.2;;;55;;;36;2.8;;5;;;;
83075;07/07/1983 00:00:00;;;;;;;;;;;4.8;;1.5;;;2.6
83075;07/07/1983 12:00:00;0;22;16;;;52;;;36;2.6;;9;;;;
83075;08/07/1983 00:00:00;;;;;;;;;;;7.4;;9.5;;;2.1
83075;08/07/1983 12:00:00;0;22.8;16.4;;;50;;;32;2.1;;4;;;;
83075;09/07/1983 00:00:00;;;;;;;;;;;3;;8.4;;;2.1
83075;09/07/1983 12:00:00;0;18.4;16.2;;;80;;;14;2.1;;9;;;;
83075;10/07/1983 00:00:00;;;;;;;;;;;7.9;;5;;;2.1
83075;10/07/1983 12:00:00;0;20;16.3;;;67;;;14;2.1;;0;;;;
83075;11/07/1983 00:00:00;;;;;;;;;;;7.7;;6.8;;;0.3
83075;11/07/1983 12:00:00;0;19.8;15.2;;;61;;;14;0.3;;0;;;;
83075;12/07/1983 00:00:00;;;;28;;;;;;;6.6;;5.7;;;0.5
83075;12/07/1983 12:00:00;0;17.5;14.4;;;70;;;14;0.5;;2;;;;
83075;13/07/1983 00:00:00;;;;21.4;;;;;;;5.5;;3.7;;;2.6
83075;13/07/1983 12:00:00;0;16.3;14.5;;;82;;;14;2.6;;10;;;;
83075;14/07/1983 00:00:00;;;;25;;;;;;;8.1;;1.5;;;0
83075;14/07/1983 12:00:00;0;15;13.4;;;84;;;0;0;;5;;;;
83075;15/07/1983 00:00:00;;;;25;;;;;;;5.5;;4.4;;;
83075;15/07/1983 12:00:00;0;16.3;14;;;77;;;11;;;2;;;;
83075;16/07/1983 00:00:00;;;;26.2;;;;;;;5.7;;2.5;;;
83075;16/07/1983 12:00:00;0;16.8;14.8;;;81;;;13;;;6;;;;
83075;17/07/1983 00:00:00;;;;21.8;;;;;;;1.2;;2;;;0.5
83075;17/07/1983 12:00:00;0;15;13.8;;;88;;;14;0.5;;9;;;;
83075;18/07/1983 00:00:00;;;;14.1;;;;;;;0;;2.3;;;
83075;18/07/1983 12:00:00;8.2;13;12.2;;;91;;;;;;10;;;;
83075;19/07/1983 00:00:00;;;;13.5;;;;;;;0;;1;;;0.5
83075;19/07/1983 12:00:00;0;12;10.6;;;84;;;14;0.5;;10;;;;
83075;20/07/1983 00:00:00;;;;16.4;;;;;;;0;;0.2;;;
83075;20/07/1983 12:00:00;5.3;11.4;10.4;;;89;;;;;;10;;;;
83075;21/07/1983 00:00:00;;;;16.4;;;;;;;0.8;;0.5;;;
83075;21/07/1983 12:00:00;27.1;12.2;11.2;;;89;;;;;;10;;;;
83075;22/07/1983 00:00:00;;;;17;;;;;;;5.7;;0.7;;;
83075;22/07/1983 12:00:00;0;10.2;9.8;;;95;;;;;;10;;;;
83075;23/07/1983 00:00:00;;;;24.8;;;;;;;6.9;;1.4;;;
83075;23/07/1983 12:00:00;0;11;10.8;;;98;;;;;;10;;;;
83075;24/07/1983 00:00:00;;;;20.4;;;;;;;7.8;;2.1;;;
83075;24/07/1983 12:00:00;0;16;14;;;80;;;;;;2;;;;
83075;25/07/1983 00:00:00;;;;27.4;;;;;;;5.1;;2.8;;;
83075;25/07/1983 12:00:00;0;17.1;14.9;;;79;;;;;;5;;;;
83075;26/07/1983 00:00:00;;;;18.8;;;;;;;0;;3.4;;;1.3
83075;26/07/1983 12:00:00;0;16.5;15.2;;;86;;;14;1.3;;10;;;;
83075;27/07/1983 00:00:00;;;;23.6;;;;;;;5.6;;1.4;;;3.1
83075;27/07/1983 12:00:00;0;17.2;15.1;;;79;;;14;3.1;;10;;;;
83075;28/07/1983 00:00:00;;;;26.6;;;;;;;6.8;;2.1;;;2.1
83075;28/07/1983 12:00:00;0;17.2;15.2;;;81;;;14;2.1;;9;;;;
83075;29/07/1983 00:00:00;;;;25.4;;;;;;;3.4;;3.5;;;0
83075;29/07/1983 12:00:00;0;16;15;;;89;;;0;0;;9;;;;
83075;30/07/1983 00:00:00;;;;27;;;;;;;7.4;;2.3;;;0.5
83075;30/07/1983 12:00:00;0;18;16.2;;;83;;;32;0.5;;1;;;;
83075;31/07/1983 00:00:00;;;;26.6;;;;;;;5.8;;4.2;;;0.5
83075;31/07/1983 12:00:00;0;17.4;15;;;77;;;14;0.5;;2;;;;
83075;01/08/1983 00:00:00;;;;;;;;;;;;;;;;0.5
83075;01/08/1983 12:00:00;0;14.8;13.6;;;88;934;;13;0.5;;10;;;;
83075;02/08/1983 00:00:00;;;;17;;;;;;;2.9;;3.2;;;2.5
83075;02/08/1983 12:00:00;20.4;12.6;10.2;;;73;933.1;;21;2.5;;9;;;;
83075;03/08/1983 00:00:00;;;;14.4;;;;;;;4.2;;1.7;;;2.6
83075;03/08/1983 12:00:00;1;11.2;9.8;;;84;935.9;;14;2.6;;7;;;;
83075;04/08/1983 00:00:00;;;;12.5;;;;;;;1.5;;3.1;;;5.1
83075;04/08/1983 12:00:00;0.3;11.8;9.8;;;77;938.4;;14;5.1;;6;;;;
83075;05/08/1983 00:00:00;;;;16.6;;;;;;;3.8;;1.7;;;1
83075;05/08/1983 12:00:00;0;10.2;9;;;86;940;;14;1;;10;;;;
83075;06/08/1983 00:00:00;;;;20.2;;;;;;;8.3;;2.1;;;1.5
83075;06/08/1983 12:00:00;0;8.4;8.2;;;97;939;;16;1.5;;1;;;;
83075;07/08/1983 00:00:00;;;;25;;;;;;;7.4;;1.6;;;1
83075;07/08/1983 12:00:00;0;9.1;8.9;;;98;936.3;;9;1;;10;;;;
83075;08/08/1983 00:00:00;;;;25.6;;;;;;;8.3;;3.2;;;1.1
83075;08/08/1983 12:00:00;0;11.2;9.6;;;81;934.6;;15;1.1;;0;;;;
83075;09/08/1983 00:00:00;;;;20.2;;;;;;;1.2;;4.1;;;0.5
83075;09/08/1983 12:00:00;0;13.6;11.8;;;81;935.5;;14;0.5;;10;;;;
83075;10/08/1983 00:00:00;;;;21;;;;;;;3.6;;2;;;2.1
83075;10/08/1983 12:00:00;0;15.3;12.6;;;73;937.9;;12;2.1;;10;;;;
83075;11/08/1983 00:00:00;;;;24.8;;;;;;;6.2;;2.1;;;1.5
83075;11/08/1983 12:00:00;0;15.4;11.2;;;59;937.9;;8;1.5;;10;;;;
83075;12/08/1983 00:00:00;;;;25.2;;;;;;;5.2;;2.3;;;0
83075;12/08/1983 12:00:00;0;12.8;12.2;;;92;937;;0;0;;10;;;;
83075;13/08/1983 00:00:00;;;;27.2;;;;;;;6.5;;3.6;;;5.1
83075;13/08/1983 12:00:00;0;21.2;15.2;;;52;933.1;;32;5.1;;6;;;;
83075;14/08/1983 00:00:00;;;;27.2;;;;;;;5.6;;7.3;;;0.5
83075;14/08/1983 12:00:00;0;16.2;15.2;;;89;936.4;;;0.5;;10;;;;
83075;15/08/1983 00:00:00;;;;30;;;;;;;8.4;;2.3;;;1
83075;15/08/1983 12:00:00;0;20.5;17.7;;;75;934.4;;13;1;;0;;;;
83075;16/08/1983 00:00:00;;;;26.2;;;;;;;3.9;;4.6;;;5.1
83075;16/08/1983 12:00:00;0;20.4;17;;;70;938;;35;5.1;;9;;;;
83075;17/08/1983 00:00:00;;;;22;;;;;;;0.6;;2;;;3.9
83075;17/08/1983 12:00:00;0;16.2;15.2;;;89;937.8;;12;3.9;;10;;;;
83075;18/08/1983 00:00:00;;;;28.2;;;;;;;7.1;;1.6;;;1
83075;18/08/1983 12:00:00;0;17.2;15.6;;;;;;9;1;;4;;;;
83075;19/08/1983 00:00:00;;;;;;;;;;;;;;;;3.3
83075;19/08/1983 12:00:00;0.2;15.6;13.8;;;81;936.6;;15;3.3;;10;;;;
83075;20/08/1983 00:00:00;;;;18.2;;;;;;;0;;1.5;;;2.6
83075;20/08/1983 12:00:00;0.2;14.2;13.4;;;91;935.5;;15;2.6;;10;;;;
83075;21/08/1983 00:00:00;;;;14;;;;;;;5.6;;4.7;;;2.6
83075;21/08/1983 12:00:00;0;12.2;11;;;86;935.8;;14;2.6;;10;;;;
83075;22/08/1983 00:00:00;;;;20;;;;;;;;;1.2;;;3.1
83075;22/08/1983 12:00:00;0;13.8;11;;;69;935.5;;12;3.1;;9;;;;
83075;23/08/1983 00:00:00;;;;23.4;;;;;;;6.5;;2.4;;;1.5
83075;23/08/1983 12:00:00;0;15.2;13.2;;;78;934;;13;1.5;;9;;;;
83075;24/08/1983 00:00:00;;;;27;;;;;;;7;;2.4;;;1
83075;24/08/1983 12:00:00;0;16.8;14.8;;;80;932.4;;35;1;;4;;;;
83075;25/08/1983 00:00:00;;;;28.2;;;;;;;7.3;;3.6;;;1.5
83075;25/08/1983 12:00:00;0;18.2;15.8;;;76;933.5;;9;1.5;;10;;;;
83075;26/08/1983 00:00:00;;;;29.6;;;;;;;6.6;;4.1;;;0.5
83075;26/08/1983 12:00:00;0;18.9;15.6;;;70;932.7;;12;0.5;;10;;;;
83075;27/08/1983 00:00:00;;;;30.4;;;;;;;9.1;;3.6;;;1.5
83075;27/08/1983 12:00:00;0;20;16.2;;;68;931.9;;9;1.5;;0;;;;
83075;28/08/1983 00:00:00;;;;30.4;;;;;;;9.9;;5.3;;;1
83075;28/08/1983 12:00:00;0;19.4;15;;;62;928.7;;34;1;;0;;;;
83075;29/08/1983 00:00:00;;;;30.6;;;;;;;9.9;;6.5;;;0.5
83075;29/08/1983 12:00:00;0;21;16.2;;;61;931.8;;8;0.5;;0;;;;
