Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
83096;08/01/1961 00:00:00;;28;25;30;;77;1012;;5;3;10.4;0;4.7;27.32;72.5;5
83096;08/01/1961 12:00:00;0;27.7;24.2;;24.3;74;1013.4;;5;3;;7;;;;
83096;08/01/1961 18:00:00;;29.6;24.8;;;66;1011.5;;5;7;;4;;;;
83096;09/01/1961 00:00:00;;27.3;24;29.7;;75;1012.6;;5;5;9.9;0;5;27.7;69.5;4.333333
83096;09/01/1961 12:00:00;0;28.2;24;;24.8;69;1013.8;;5;5;;3;;;;
83096;09/01/1961 18:00:00;;29.3;24.4;;;65;1011.8;;5;5;;8;;;;
83096;10/01/1961 00:00:00;;27.9;24.1;29.8;;72;1012.8;;5;3;10.4;0;4.9;27.12;75;5
83096;10/01/1961 12:00:00;0;29.3;24;;24.5;62;1012.6;;5;5;;7;;;;
83096;10/01/1961 18:00:00;;29;24.8;;;70;1011;;14;5;;1;;;;
83096;11/01/1961 00:00:00;;26;24;29.6;;84;1013;;5;5;10.7;3;5.1;27.12;75;4.333333
83096;11/01/1961 12:00:00;0;28.5;24.2;;24.9;69;1012.3;;5;3;;6;;;;
83096;11/01/1961 18:00:00;;29;24.6;;;69;1010.7;;9;5;;7;;;;
83096;12/01/1961 00:00:00;;26.3;23.9;29.8;;81;1012.8;;5;5;8.5;0;5;27.18;75.25;3.666667
83096;12/01/1961 12:00:00;0;28.5;24.5;;24.4;71;1013;;5;3;;8;;;;
83096;12/01/1961 18:00:00;;29;24.8;;;70;1012.3;;9;5;;10;;;;
83096;13/01/1961 00:00:00;;26.6;24;29.8;;80;1013.2;;9;3;7.1;0;4.8;27.08;73.5;3.666667
83096;13/01/1961 12:00:00;0;28.4;24.4;;25.2;71;1013;;14;5;;5;;;;
83096;13/01/1961 18:00:00;;29;25;;;71;1011.9;;14;3;;8;;;;
83096;14/01/1961 00:00:00;;26;23;30.3;;76;1012.2;;9;3;3.3;0;6;27.16;72.75;1.333333
83096;14/01/1961 12:00:00;0;28.1;23.8;;24.8;68;1013.1;;14;1;;9;;;;
83096;14/01/1961 18:00:00;;28.2;24.2;;;71;1011.9;;9;1;;9;;;;
83096;15/01/1961 00:00:00;;26.3;23.2;29.9;;76;1012.7;;9;2;9.4;2;5.2;27.22;74.25;3.333333
83096;15/01/1961 12:00:00;1;28.2;24.2;;25;71;1012.7;;14;5;;7;;;;
83096;15/01/1961 18:00:00;;29.5;24.7;;;66;1011.8;;14;2;;6;;;;
83096;16/01/1961 00:00:00;;26.5;24;28.6;;80;1013.2;;14;3;2.3;0;3.8;26.48;82.25;1.333333
83096;16/01/1961 12:00:00;3.9;27.3;25;;24.5;82;1013.4;;14;1;;9;;;;
83096;16/01/1961 18:00:00;;27;24.8;;;83;1011.4;;14;2;;10;;;;
83096;17/01/1961 00:00:00;;26;23.8;28.8;;82;1012.7;;14;1;0.7;6;3.4;25.72;83;1.666667
83096;17/01/1961 12:00:00;7;25.2;23.8;;23;88;1014.2;;9;2;;10;;;;
83096;17/01/1961 18:00:00;;28;24.8;;;76;1012.7;;14;3;;9;;;;
83096;18/01/1961 00:00:00;;25.8;23.8;29.5;;84;1013.5;;0;0;7.9;10;2.6;27.12;78.5;3
83096;18/01/1961 12:00:00;8;28.2;24.2;;23.9;71;1015.6;;9;5;;4;;;;
83096;18/01/1961 18:00:00;;29;25;;;71;1014.4;;14;1;;8;;;;
83096;19/01/1961 00:00:00;;27;25.2;29.6;;86;1016;;14;3;8.2;8;4;27.6;75;3.666667
83096;19/01/1961 12:00:00;0;27.7;24.4;;24.7;75;1015.5;;14;3;;8;;;;
83096;19/01/1961 18:00:00;;29.2;25.2;;;71;1013.4;;14;3;;7;;;;
83096;20/01/1961 00:00:00;;28;25;29.9;;77;1016;;14;5;9.4;3;4.8;27.74;73.25;3
83096;20/01/1961 12:00:00;0;28.2;24.4;;24.8;72;1015.2;;9;3;;6;;;;
83096;20/01/1961 18:00:00;;29.5;24.5;;;65;1013.8;;14;3;;8;;;;
83096;21/01/1961 00:00:00;;27.9;25;29.8;;78;1014.6;;14;3;8.3;2;4.8;27.56;74.5;3
83096;21/01/1961 12:00:00;0;28.4;24.8;;23.6;74;1014.4;;9;3;;7;;;;
83096;21/01/1961 18:00:00;;29.4;24.8;;;68;1012.4;;14;3;;8;;;;
83096;22/01/1961 00:00:00;;28;25.1;29.8;;78;1013.9;;14;3;1.7;6;4.8;27.02;73.75;1
83096;22/01/1961 12:00:00;0;26.8;24.2;;24.5;80;1015.2;;36;1;;10;;;;
83096;22/01/1961 18:00:00;;29.4;24.6;;;67;1013.2;;14;1;;10;;;;
83096;23/01/1961 00:00:00;;27;23.6;29;;74;1014.2;;14;1;1.3;8;2.6;26.76;82.75;1
83096;23/01/1961 12:00:00;2.8;27;24.8;;24.4;83;1014.7;;5;1;;8;;;;
83096;23/01/1961 18:00:00;;28.2;25.2;;;78;1013.4;;9;1;;10;;;;
83096;24/01/1961 00:00:00;;26.7;24.8;30.3;;85;1015.4;;5;1;8.6;10;2.1;26.98;77;0.666667
83096;24/01/1961 12:00:00;0.8;28;24.4;;23;73;1014.2;;0;0;;8;;;;
83096;24/01/1961 18:00:00;;29.4;25.6;;;73;1012.8;;9;1;;8;;;;
83096;25/01/1961 00:00:00;;26.8;24.4;30;;81;1014.8;;9;1;8.1;4;4.3;26.9;75.25;1.666667
83096;25/01/1961 12:00:00;0;27.7;24.2;;23.8;74;1014.7;;5;1;;6;;;;
83096;25/01/1961 18:00:00;;28.8;24.2;;;67;1013;;9;1;;7;;;;
83096;26/01/1961 00:00:00;;26.5;24;30.2;;80;1014.8;;9;3;10.1;10;4.6;26.58;77.25;3.666667
83096;26/01/1961 12:00:00;0;27;23.6;;23.5;74;1013.1;;5;5;;5;;;;
83096;26/01/1961 18:00:00;;29.6;25.3;;;69;1011.5;;9;3;;5;;;;
83096;27/01/1961 00:00:00;;26.1;24;29.6;;83;1013.9;;9;3;6.4;1;4.8;26.78;82.75;5
83096;27/01/1961 12:00:00;0;27.2;24.8;;24.5;82;1015.1;;5;5;;7;;;;
83096;27/01/1961 18:00:00;;28.4;25.4;;;77;1014.2;;9;5;;10;;;;
83096;28/01/1961 00:00:00;;26.3;24.5;30;;86;1014.8;;9;5;10.3;3;3.9;27.3;76;5
83096;28/01/1961 12:00:00;0;28;24.8;;24.5;76;1015.4;;9;7;;7;;;;
83096;28/01/1961 18:00:00;;29.3;24.3;;;64;1013.6;;9;5;;5;;;;
83096;29/01/1961 00:00:00;;27;24.7;30;;82;1015.8;;9;3;9.8;4;5;27.16;70.5;2.333333
83096;29/01/1961 12:00:00;0;28.6;24;;24.4;66;1015.9;;9;3;;4;;;;
83096;29/01/1961 18:00:00;;29.4;24.2;;;64;1015.1;;9;3;;8;;;;
83096;30/01/1961 00:00:00;;26.4;23.4;30.2;;76;1015.8;;9;1;10.5;4;5.2;27.2;71.25;2.333333
83096;30/01/1961 12:00:00;0;29;24.2;;23.4;66;1014.6;;9;3;;2;;;;
83096;30/01/1961 18:00:00;;29.7;24.6;;;65;1012.6;;14;3;;4;;;;
83096;31/01/1961 00:00:00;;26.7;23.8;30;;77;1013.5;;14;1;9;2;4.6;26.98;69;3
83096;31/01/1961 12:00:00;0;28;24.4;;24.3;73;1014.7;;9;5;;7;;;;
83096;31/01/1961 18:00:00;;29.5;24.2;;;63;1011.9;;9;3;;2;;;;
83096;01/02/1961 00:00:00;;26.3;22.4;30;;70;1013.5;;9;1;10.5;0;7;26.86;61.75;1.666667
83096;01/02/1961 12:00:00;0;28.6;23;;22.7;60;1014.8;;9;3;;7;;;;
83096;01/02/1961 18:00:00;;29.4;23.5;;;59;1013;;9;1;;5;;;;
83096;02/02/1961 00:00:00;;26.5;21.8;29.1;;64;1013.5;;14;1;3.7;3;6.4;25.62;72.25;3
83096;02/02/1961 12:00:00;0;27.4;23.2;;20.8;69;1014.6;;14;3;;7;;;;
83096;02/02/1961 18:00:00;;26;23.5;;;80;1013.5;;14;3;;10;;;;
83096;03/02/1961 00:00:00;;25.4;21.6;29.6;;70;1014.8;;9;3;10.7;10;4.5;26.82;66.75;2.333333
83096;03/02/1961 12:00:00;0;28.2;23.8;;22.7;68;1015.4;;9;1;;7;;;;
83096;03/02/1961 18:00:00;;29.1;24;;;63;1013.2;;9;3;;6;;;;
83096;04/02/1961 00:00:00;;26.8;22.6;30.4;;68;1014.6;;9;3;8.1;0;4.8;26.72;68.5;2
83096;04/02/1961 12:00:00;0;27.6;23.4;;21.6;68;1011.9;;0;0;;5;;;;
83096;04/02/1961 18:00:00;;29;24.2;;;66;1013.4;;14;3;;9;;;;
83096;05/02/1961 00:00:00;;27;23;30.6;;70;1013.9;;14;3;9.2;7;4.2;27.14;75.25;4.333333
83096;05/02/1961 12:00:00;1;26.6;25;;24.3;87;1014.4;;14;5;;7;;;;
83096;05/02/1961 18:00:00;;29.8;24.6;;;64;1012.7;;14;5;;4;;;;
83096;06/02/1961 00:00:00;;27.1;23.9;30.6;;75;1013.5;;5;3;9.5;2;6.2;27.48;73.75;3.666667
83096;06/02/1961 12:00:00;0;28.8;23.8;;23.4;64;1014.8;;5;5;;4;;;;
83096;06/02/1961 18:00:00;;29.9;25.2;;;67;1013.5;;9;3;;5;;;;
83096;07/02/1961 00:00:00;;27.3;25;30.2;;82;1014.8;;9;3;9.2;5;5.2;27.22;70.5;2.333333
83096;07/02/1961 12:00:00;0;29.1;25;;23.2;70;1017.4;;9;3;;8;;;;
83096;07/02/1961 18:00:00;;29.6;24.8;;;66;1015.5;;14;3;;7;;;;
83096;08/02/1961 00:00:00;;26.8;23.4;29.7;;73;1015.9;;14;1;10.7;0;4.8;27.38;70.25;1.666667
83096;08/02/1961 12:00:00;1;28.4;24.2;;23.8;70;1016.7;;14;1;;9;;;;
83096;08/02/1961 18:00:00;;29.1;24.3;;;65;1015.1;;14;3;;8;;;;
83096;09/02/1961 00:00:00;;27.5;24;30;;73;1015.6;;14;1;10.5;0;6;27.76;69.25;1.666667
83096;09/02/1961 12:00:00;0;29;24.2;;23.8;66;1016.2;;9;1;;8;;;;
83096;09/02/1961 18:00:00;;29.4;24.4;;;65;1013.5;;14;3;;1;;;;
83096;10/02/1961 00:00:00;;28;24.5;30;;73;1014.4;;9;1;10.3;0;6.2;26.86;70;3.666667
83096;10/02/1961 12:00:00;0;29.2;24.2;;21.9;65;1015.1;;14;3;;6;;;;
83096;10/02/1961 18:00:00;;29.5;24;;;61;1013.5;;14;3;;6;;;;
83096;11/02/1961 00:00:00;;26.6;23.6;30.4;;77;1015.1;;5;5;10.8;0;5.8;27.34;69.5;1.666667
83096;11/02/1961 12:00:00;0;28.8;24.4;;22.5;68;1016.2;;5;1;;6;;;;
83096;11/02/1961 18:00:00;;29.5;24.7;;;66;1013.5;;14;3;;2;;;;
83096;12/02/1961 00:00:00;;27.5;23.8;31;;72;1014.6;;9;1;10.3;0;5.9;27.76;67.5;2.333333
83096;12/02/1961 12:00:00;0;28.6;24.1;;23.2;67;1015.4;;5;1;;3;;;;
83096;12/02/1961 18:00:00;;30.4;25;;;63;1012.6;;5;5;;0;;;;
83096;13/02/1961 00:00:00;;28;24;31.4;;70;1013.5;;5;1;10.2;0;6;27.84;71.25;3
83096;13/02/1961 12:00:00;0;30.2;24.3;;23.6;60;1015.1;;5;1;;6;;;;
83096;13/02/1961 18:00:00;;30.8;25;;;61;1011.4;;5;5;;5;;;;
83096;14/02/1961 00:00:00;;27;24.6;31;;82;1012.7;;5;3;8.6;2;5.9;27.92;74.5;2.333333
83096;14/02/1961 12:00:00;0;29.8;24.4;;24.4;62;1013.5;;5;3;;6;;;;
83096;14/02/1961 18:00:00;;28.7;25.2;;;74;1012.2;;14;3;;5;;;;
83096;15/02/1961 00:00:00;;27.2;24.6;28.7;;81;1013.1;;14;1;2.2;0;5.1;26.24;77;0.666667
83096;15/02/1961 12:00:00;5.8;26.1;23.7;;23.4;81;1015.6;;0;0;;9;;;;
83096;15/02/1961 18:00:00;;27.8;24.5;;;75;1014.6;;14;1;;9;;;;
83096;16/02/1961 00:00:00;;26.5;23.5;30;;76;1014.8;;14;1;7.3;0;4;26.96;72.5;1
83096;16/02/1961 12:00:00;0.8;27.1;23.7;;24.1;74;1015;;9;1;;7;;;;
83096;16/02/1961 18:00:00;;29;24.2;;;66;1013.5;;9;1;;8;;;;
83096;17/02/1961 00:00:00;;26.8;23.6;30.2;;75;1013.8;;9;1;10.3;2;4.8;27.3;69;1
83096;17/02/1961 12:00:00;0;28.8;24;;23.9;65;1015.2;;14;1;;6;;;;
83096;17/02/1961 18:00:00;;29.4;24.4;;;65;1013.5;;9;1;;6;;;;
83096;18/02/1961 00:00:00;;26.8;23.4;30;;73;1014.8;;9;1;8.7;1;5.8;27.06;71.5;2
83096;18/02/1961 12:00:00;0;28;24.2;;23.3;72;1015.5;;0;0;;7;;;;
83096;18/02/1961 18:00:00;;29.5;25;;;68;1013.6;;14;3;;7;;;;
83096;19/02/1961 00:00:00;;27;23.5;30.2;;73;1014.8;;14;3;9.3;5;5.5;27.54;71.25;2.333333
83096;19/02/1961 12:00:00;0;27.8;24.4;;25.5;74;1015.1;;9;1;;8;;;;
83096;19/02/1961 18:00:00;;29.5;23.6;;;59;1013.5;;14;3;;8;;;;
83096;20/02/1961 00:00:00;;27.1;24;30.4;;76;1013.2;;9;3;7.6;2;6.1;27.38;66.75;3
83096;20/02/1961 12:00:00;0;29.2;24;;23.3;63;1014.3;;9;1;;6;;;;
83096;20/02/1961 18:00:00;;29.4;24.3;;;64;1012.4;;14;5;;8;;;;
83096;21/02/1961 00:00:00;;27;23;29.8;;70;1013.2;;14;3;7.7;5;6.3;27.08;70;3.666667
83096;21/02/1961 12:00:00;0;28.9;24.8;;23.1;71;1013.6;;14;3;;8;;;;
83096;21/02/1961 18:00:00;;28.3;23.8;;;67;1012.4;;9;5;;8;;;;
83096;22/02/1961 00:00:00;;26.8;23;30.1;;71;1013.1;;9;3;9.9;6;5.2;26.56;73.75;1.666667
83096;22/02/1961 12:00:00;3.7;26.7;24;;21.6;79;1015.2;;18;1;;9;;;;
83096;22/02/1961 18:00:00;;29.5;25.3;;;70;1013.5;;14;1;;6;;;;
83096;23/02/1961 00:00:00;;27.2;23.6;30.3;;73;1014.7;;14;3;9.2;4;5.6;27.82;73.75;3.666667
83096;23/02/1961 12:00:00;0;29.3;24.5;;25.5;66;1015;;14;3;;7;;;;
83096;23/02/1961 18:00:00;;29.8;24.8;;;65;1013.5;;14;3;;6;;;;
83096;24/02/1961 00:00:00;;27;24.6;30;;82;1014.8;;14;5;9.7;7;6.3;27.48;68.5;2.333333
83096;24/02/1961 12:00:00;0;28.6;23.6;;25.6;64;1014.8;;9;3;;6;;;;
83096;24/02/1961 18:00:00;;29.6;23.8;;;60;1013.4;;14;3;;8;;;;
83096;25/02/1961 00:00:00;;26.6;23.4;30.4;;75;1014.7;;9;1;9.8;0;6.8;27.86;67;2.333333
83096;25/02/1961 12:00:00;0;28.8;24.2;;25.5;67;1014.7;;27;1;;6;;;;
83096;25/02/1961 18:00:00;;30;24;;;59;1013.2;;9;3;;5;;;;
83096;26/02/1961 00:00:00;;27.3;23.5;30;;71;1013.8;;9;3;3.7;6;6;27.68;73.5;2.333333
83096;26/02/1961 12:00:00;0;28.6;24.9;;25.8;72;1014.6;;14;3;;8;;;;
83096;26/02/1961 18:00:00;;29.4;24.8;;;68;1013.5;;9;3;;9;;;;
83096;27/02/1961 00:00:00;;27;24;30;;77;1014.8;;9;1;8.9;0;5.9;27.68;74.25;3.666667
83096;27/02/1961 12:00:00;3.2;28.5;25;;25.9;74;1016.2;;9;3;;9;;;;
83096;27/02/1961 18:00:00;;29.5;25.2;;;69;1013.5;;14;5;;9;;;;
83096;28/02/1961 00:00:00;;27;24;30.5;;77;1014.2;;9;3;6;5;4.6;27;77.25;2
83096;28/02/1961 12:00:00;0;26.8;24.5;;22.9;82;1014.7;;0;0;;6;;;;
83096;28/02/1961 18:00:00;;30;25.6;;;69;1012.7;;14;3;;7;;;;
83096;01/03/1961 00:00:00;;27.4;24.6;30;;79;1013.8;;14;3;2.8;4;5.3;27;70.5;4.333333
83096;01/03/1961 12:00:00;0;28.6;25;;22.8;73;1014.4;;14;3;;8;;;;
83096;01/03/1961 18:00:00;;29.6;24.7;;;65;1012.2;;14;5;;8;;;;
83096;02/03/1961 00:00:00;;26.8;23.2;30.5;;72;1013.1;;9;5;10.1;10;4.2;27.12;68;3
83096;02/03/1961 12:00:00;0;28;23.5;;23.7;67;1014.6;;36;1;;8;;;;
83096;02/03/1961 18:00:00;;30;24;;;59;1012.3;;14;5;;5;;;;
83096;03/03/1961 00:00:00;;26.7;23.2;31.3;;73;1013.6;;9;3;9.7;3;5;27.48;70.75;5
83096;03/03/1961 12:00:00;0;29;24.8;;23.1;70;1015.1;;5;5;;6;;;;
83096;03/03/1961 18:00:00;;30;25.6;;;69;1012.4;;14;5;;6;;;;
83096;04/03/1961 00:00:00;;27;23.4;30.9;;72;1013.5;;5;5;7.4;5;5;27.94;77.25;3
83096;04/03/1961 12:00:00;0;30;25.8;;24;70;1014.8;;9;3;;8;;;;
83096;04/03/1961 18:00:00;;29.8;26;;;73;1013.5;;9;3;;8;;;;
83096;05/03/1961 00:00:00;;27.4;25.3;30.6;;83;1014;;9;3;9.2;4;5;27.92;72.75;2.666667
83096;05/03/1961 12:00:00;0;29;25;;25.8;71;1015.1;;9;3;;7;;;;
83096;05/03/1961 18:00:00;;30.2;25.6;;;68;1013.6;;5;3;;7;;;;
83096;06/03/1961 00:00:00;;27.1;24;30.4;;76;1014.2;;5;2;9.3;5;5;26.64;75.75;1.333333
83096;06/03/1961 12:00:00;4;25.4;24;;23.8;89;1016;;0;0;;9;;;;
83096;06/03/1961 18:00:00;;30;25.8;;;70;1013.5;;5;3;;7;;;;
83096;07/03/1961 00:00:00;;26.8;23.2;30.2;;72;1014.4;;9;1;8.8;0;5;27.66;72.75;1.666667
83096;07/03/1961 12:00:00;0;29.2;24.6;;24.9;68;1014.8;;14;1;;6;;;;
83096;07/03/1961 18:00:00;;29.5;24.8;;;67;1012.2;;14;3;;8;;;;
83096;08/03/1961 00:00:00;;27;24.1;28.3;;78;1012.7;;18;1;0.9;7;3.9;26.5;82.75;1.333333
83096;08/03/1961 12:00:00;2.6;25.7;24.8;;23.7;92;1013.8;;0;0;;10;;;;
83096;08/03/1961 18:00:00;;27.9;24.8;;;77;1012.2;;14;1;;9;;;;
83096;09/03/1961 00:00:00;;27.4;25;30.5;;81;1013.5;;9;3;9.4;4;1.7;27.44;76.25;1.666667
83096;09/03/1961 12:00:00;0.8;27.8;25.6;;24.5;83;1015.1;;0;0;;7;;;;
83096;09/03/1961 18:00:00;;30.1;25.3;;;66;1013.5;;9;3;;2;;;;
83096;10/03/1961 00:00:00;;27.2;24.2;30.7;;78;1015.9;;14;2;7.9;2;4.3;27.72;77.5;1.666667
83096;10/03/1961 12:00:00;0;28.2;25.8;;24.5;82;1017;;5;1;;6;;;;
83096;10/03/1961 18:00:00;;30.3;26;;;70;1014.8;;14;3;;5;;;;
83096;11/03/1961 00:00:00;;27.6;24.8;29;;79;1015.8;;14;1;5.3;3;5.1;26.92;79.5;0.666667
83096;11/03/1961 12:00:00;0;28;25.2;;24.4;79;1016.2;;0;0;;9;;;;
83096;11/03/1961 18:00:00;;28;25.3;;;79;1014.6;;14;1;;8;;;;
83096;12/03/1961 00:00:00;;26.6;24;29;;80;1015.4;;14;1;2.8;10;2.1;25.84;84.75;0.333333
83096;12/03/1961 12:00:00;15.8;24.5;23.9;;22.7;95;1015.8;;0;0;;10;;;;
83096;12/03/1961 18:00:00;;27;25;;;84;1013.8;;9;1;;8;;;;
83096;13/03/1961 00:00:00;;26.5;24;29.3;;80;1014.8;;0;0;6.7;10;2.2;26.32;78.25;0.666667
83096;13/03/1961 12:00:00;4.2;27.5;24.8;;23.2;79;1015.4;;5;1;;8;;;;
83096;13/03/1961 18:00:00;;28.6;24;;;66;1013.6;;9;1;;6;;;;
83096;14/03/1961 00:00:00;;25.8;23.8;29.6;;84;1015.1;;0;0;6.5;10;2.9;26.5;81;1.666667
83096;14/03/1961 12:00:00;3;27.5;25.1;;23.4;81;1016.2;;9;1;;9;;;;
83096;14/03/1961 18:00:00;;28.4;25;;;75;1014.8;;9;2;;8;;;;
83096;15/03/1961 00:00:00;;26;24;29.5;;84;1016.2;;9;2;0;10;2.8;26.36;83;1
83096;15/03/1961 12:00:00;7.7;25.2;24.2;;22.7;92;1017.5;;0;0;;10;;;;
83096;15/03/1961 18:00:00;;28.9;25.4;;;74;1015.9;;9;2;;10;;;;
83096;16/03/1961 00:00:00;;27.2;25;30.3;;83;1016.2;;9;1;8.1;3;3.8;28.12;74.5;1.333333
83096;16/03/1961 12:00:00;0.3;29;25.4;;25.5;73;1017.5;;9;1;;6;;;;
83096;16/03/1961 18:00:00;;29.6;25.3;;;69;1014.8;;14;2;;2;;;;
83096;17/03/1961 00:00:00;;27.9;25;30.5;;78;1017.5;;14;1;7.3;3;4.5;27.08;77;1.333333
83096;17/03/1961 12:00:00;0;27.9;25.5;;23;82;1017.6;;14;1;;7;;;;
83096;17/03/1961 18:00:00;;29.8;25.4;;;68;1016.2;;9;2;;7;;;;
83096;18/03/1961 00:00:00;;27;24.2;30.6;;79;1016.7;;5;1;5.6;0;4.7;27.5;74.25;1
83096;18/03/1961 12:00:00;0.4;28.7;25.5;;24.2;76;1017.8;;36;1;;8;;;;
83096;18/03/1961 18:00:00;;28.8;24.2;;;67;1015.1;;9;1;;10;;;;
83096;19/03/1961 00:00:00;;27;24;29.8;;77;1016.2;;9;1;9.2;4;4.5;27.24;74;1
83096;19/03/1961 12:00:00;0;27.5;24.5;;22.9;77;1016.4;;9;1;;6;;;;
83096;19/03/1961 18:00:00;;29.1;24.5;;;67;1013.9;;9;1;;7;;;;
83096;20/03/1961 00:00:00;;28;24.8;30;;76;1014.8;;9;1;6.6;0;5.5;27.56;72;0.666667
83096;20/03/1961 12:00:00;0;28.4;24.4;;24;71;1015.2;;9;1;;7;;;;
83096;20/03/1961 18:00:00;;29.6;24.6;;;65;1011.9;;14;1;;8;;;;
83096;21/03/1961 00:00:00;;27.7;24.5;29.7;;76;1012.7;;0;0;7.6;2;4.5;26.66;79.25;1
83096;21/03/1961 12:00:00;4;26.6;24.8;;23;86;1014.8;;0;0;;8;;;;
83096;21/03/1961 18:00:00;;28.8;24.8;;;71;1013.8;;14;2;;8;;;;
83096;22/03/1961 00:00:00;;27;24.4;29.6;;80;1014.8;;14;1;9;5;4.5;26.26;80;0.666667
83096;22/03/1961 12:00:00;0;25.5;23.7;;24.2;86;1015.9;;9;1;;9;;;;
83096;22/03/1961 18:00:00;;29.2;25;;;70;1014.4;;9;1;;7;;;;
83096;23/03/1961 00:00:00;;26;23.8;30.3;;82;1014.8;;0;0;7.8;6;3.8;26.54;77.75;1.666667
83096;23/03/1961 12:00:00;3;28.2;25;;22.8;76;1015.8;;9;1;;6;;;;
83096;23/03/1961 18:00:00;;29.9;25.2;;;67;1013.6;;14;3;;7;;;;
83096;24/03/1961 00:00:00;;25.7;23.8;29.8;;84;1015.1;;14;1;6.7;4;4.7;27.3;73.25;1
83096;24/03/1961 12:00:00;6.5;28.6;24.2;;23.7;68;1015.9;;14;1;;7;;;;
83096;24/03/1961 18:00:00;;29;24.6;;;69;1013.5;;14;1;;8;;;;
83096;25/03/1961 00:00:00;;27.2;24.2;28.4;;78;1014.8;;14;1;3.3;5;4.3;25.94;81.5;1.333333
83096;25/03/1961 12:00:00;3.8;24.6;23.6;;23.7;92;1015.6;;9;1;;10;;;;
83096;25/03/1961 18:00:00;;28;24.5;;;74;1013.4;;0;0;;10;;;;
83096;26/03/1961 00:00:00;;26.5;24;30.3;;80;1014.6;;14;3;8.6;10;3.4;27.4;72.75;2
83096;26/03/1961 12:00:00;0.8;28.5;24;;24;67;1014.8;;9;1;;8;;;;
83096;26/03/1961 18:00:00;;29.4;24.2;;;64;1013.4;;14;3;;7;;;;
83096;27/03/1961 00:00:00;;27.1;24.5;29;;80;1014.4;;14;2;7.1;5;4.5;26.5;79.25;1.333333
83096;27/03/1961 12:00:00;0;27.7;25;;22.8;79;1014.4;;14;2;;7;;;;
83096;27/03/1961 18:00:00;;27.5;24.7;;;78;1013.1;;14;1;;10;;;;
83096;28/03/1961 00:00:00;;26.5;24;29.6;;80;1013.5;;9;1;7;9;2.8;26.64;83;1.666667
83096;28/03/1961 12:00:00;3.8;26.5;25;;23.5;88;1014.8;;18;1;;8;;;;
83096;28/03/1961 18:00:00;;28.2;25.2;;;78;1013.5;;14;1;;8;;;;
83096;29/03/1961 00:00:00;;26.8;24.6;29.2;;83;1014.6;;18;3;2.5;8;2.8;25.68;87.75;1.666667
83096;29/03/1961 12:00:00;14.4;24.5;23.5;;22.7;92;1015.6;;23;1;;10;;;;
83096;29/03/1961 18:00:00;;28.6;25.2;;;75;1013.4;;18;1;;8;;;;
83096;30/03/1961 00:00:00;;26;25;26;;92;1014;;18;3;0;10;0.9;23.84;93.25;0.666667
