Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
83648;01/01/1961 00:00:00;;;;32.2;;;;;;;6;;3.4;26.86;73.25;3.666667
83648;01/01/1961 12:00:00;;27.7;22.9;;24;65;1007.6;;36;4;;8;;;;
83648;01/01/1961 18:00:00;;30.1;25.3;;;66;1005.4;;9;3;;8;;;;
83648;02/01/1961 00:00:00;;25.2;22.8;25.5;;81;1006.3;;36;4;0;6;3.7;24.42;89.5;3.333333
83648;02/01/1961 12:00:00;1.2;25;23.2;;23.4;86;1007.2;;36;2;;8;;;;
83648;02/01/1961 18:00:00;;25.1;23.6;;;88;1004.7;;5;4;;8;;;;
83648;03/01/1961 00:00:00;;24.1;23.2;28.8;;92;1005.9;;5;4;0.2;8;1.4;24.78;83;4.333333
83648;03/01/1961 12:00:00;7.9;23.9;22.6;;22.4;89;1005.6;;5;4;;8;;;;
83648;03/01/1961 18:00:00;;28.2;24.8;;;75;1002;;5;3;;8;;;;
83648;04/01/1961 00:00:00;;24.4;22.5;28;;84;1004.4;;5;6;0;8;1.6;24.68;88.5;2.666667
83648;04/01/1961 12:00:00;1.6;24;22.8;;22.6;89;1005.4;;5;3;;8;;;;
83648;04/01/1961 18:00:00;;27.6;24.5;;;77;1002.4;;5;2;;8;;;;
83648;05/01/1961 00:00:00;;24.4;23.6;27.6;;94;1005.6;;5;3;0;8;1.5;25.46;88;1.666667
83648;05/01/1961 12:00:00;0.2;26.3;24.3;;23.6;84;1006.3;;36;2;;8;;;;
83648;05/01/1961 18:00:00;;27;24.6;;;82;1004.2;;5;2;;8;;;;
83648;06/01/1961 00:00:00;;24.9;24;29.4;;93;1005;;36;1;1.4;8;1.7;26.02;84.25;3
83648;06/01/1961 12:00:00;2.4;26.4;24.2;;23.9;83;1006.6;;36;3;;8;;;;
83648;06/01/1961 18:00:00;;27.6;24.6;;;78;1005.5;;5;4;;6;;;;
83648;07/01/1961 00:00:00;;25.2;23.7;32.2;;88;1005.5;;36;2;6.1;0;2;26.78;76.75;4.333333
83648;07/01/1961 12:00:00;0;28;24.2;;22.9;72;1006.2;;36;3;;8;;;;
83648;07/01/1961 18:00:00;;31.4;26.1;;;65;1003.1;;5;6;;3;;;;
83648;08/01/1961 00:00:00;;25.4;23.5;32.6;;85;1005.2;;36;4;10.4;8;2.2;27.14;76.5;3
83648;08/01/1961 12:00:00;1.8;28.9;24.2;;23.4;67;1007.9;;5;2;;3;;;;
83648;08/01/1961 18:00:00;;30.6;25.9;;;67;1005.4;;5;4;;0;;;;
83648;09/01/1961 00:00:00;;25.4;23.6;32.2;;86;1006.4;;5;3;5.1;6;2.9;26.92;79.75;4
83648;09/01/1961 12:00:00;1.3;28.2;24.9;;24;75;1007.6;;36;3;;5;;;;
83648;09/01/1961 18:00:00;;28.4;24.9;;;74;1004.2;;5;5;;6;;;;
83648;10/01/1961 00:00:00;;25.1;23.3;31.6;;85;1007;;5;4;3.9;4;2.7;26.16;84.25;3
83648;10/01/1961 12:00:00;24.6;27.4;24.2;;23.2;76;1006.4;;5;2;;6;;;;
83648;10/01/1961 18:00:00;;27.8;24.8;;;77;1004.4;;5;3;;8;;;;
83648;11/01/1961 00:00:00;;24.3;23.3;30.1;;92;1006.8;;5;4;5.8;0;1.9;25.06;84.5;3
83648;11/01/1961 12:00:00;1.8;27.8;24;;22.2;71;1006.3;;36;4;;8;;;;
83648;11/01/1961 18:00:00;;26.8;24.4;;;81;1005.5;;5;3;;5;;;;
83648;12/01/1961 00:00:00;;22.6;21.8;27;;93;1008.8;;32;2;0;8;1.9;23.96;90.5;0.666667
83648;12/01/1961 12:00:00;11.5;24.4;23.2;;22.4;90;1010.4;;0;0;;8;;;;
83648;12/01/1961 18:00:00;;25.2;23.5;;;86;1009.8;;5;2;;8;;;;
83648;13/01/1961 00:00:00;;23;22.2;27.6;;93;1011.2;;0;0;0.4;8;1;24.16;86;0.666667
83648;13/01/1961 12:00:00;1.8;24;22.4;;22;86;1011.5;;0;0;;8;;;;
83648;13/01/1961 18:00:00;;27.4;24.2;;;76;1010.2;;5;2;;8;;;;
83648;14/01/1961 00:00:00;;23.6;22.8;24;;91;1011.1;;0;0;0;8;1.2;22.52;86.75;2
