Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
83773;05/01/1968 00:00:00;;;;27.2;;;;;;;12.4;;;19.38;60.25;3.333333
83773;05/01/1968 12:00:00;;18.6;15;;12.9;68;929.4;;18;2;;4;;;;
83773;05/01/1968 18:00:00;;26.4;17.2;;;37;927.8;;14;5;;4;;;;
83773;06/01/1968 00:00:00;;19.1;15.5;27.4;;68;927.8;;14;3;12.8;0;4.5;19.62;56.75;2
83773;06/01/1968 12:00:00;0;19;15.3;;13.1;67;929.4;;14;1;;0;;;;
83773;06/01/1968 18:00:00;;25.6;16.4;;;36;928.2;;14;1;;6;;;;
83773;07/01/1968 00:00:00;;19.3;14.9;28.6;;62;928.3;;14;4;12.8;0;6;19.62;65.5;2.666667
83773;07/01/1968 12:00:00;0;19.4;16;;12.9;70;929.6;;0;0;;0;;;;
83773;07/01/1968 18:00:00;;27.8;18.6;;;40;926.8;;14;3;;5;;;;
83773;08/01/1968 00:00:00;;18.6;16;29.6;;76;929;;14;5;9.6;;3.7;21.3;62.25;2.333333
83773;08/01/1968 12:00:00;0;21.6;15.8;;13.7;53;929.5;;14;3;;3;;;;
83773;08/01/1968 18:00:00;;27.2;19.8;;;50;925.4;;18;1;;7;;;;
83773;09/01/1968 00:00:00;;20.8;17.6;31.2;;73;927.1;;14;3;12;;3.8;23.02;60.25;1
83773;09/01/1968 12:00:00;0;23;19.2;;15.3;70;927.8;;0;0;;3;;;;
83773;09/01/1968 18:00:00;;30.6;20.2;;;37;924;;32;3;;7;;;;
83773;10/01/1968 00:00:00;;22.8;18.8;28.8;;67;924.2;;0;0;2.8;;3.5;23.14;68.5;1
83773;10/01/1968 12:00:00;0;23;19.6;;19.1;73;926.6;;32;3;;7;;;;
83773;10/01/1968 18:00:00;;27.2;20.4;;;53;926;;0;0;;10;;;;
83773;11/01/1968 00:00:00;;22.4;19.2;22.8;;74;927.6;;0;0;0;10;0.7;19.74;90.75;1.333333
83773;11/01/1968 12:00:00;0;18.8;17.6;;17.9;88;926.6;;32;3;;10;;;;
83773;11/01/1968 18:00:00;;19.8;18.6;;;89;924.8;;36;1;;10;;;;
83773;12/01/1968 00:00:00;;19.6;18.8;23.6;;93;922.3;;0;0;0.7;9;0.8;19.94;93.25;4.333333
83773;12/01/1968 12:00:00;12.2;19.4;18.6;;17.9;92;923.5;;32;5;;10;;;;
83773;12/01/1968 18:00:00;;22;21.2;;;93;922.4;;32;5;;10;;;;
83773;13/01/1968 00:00:00;;19.4;18.8;27.8;;94;919.9;;36;3;7;9;0.8;21.98;82;2
83773;13/01/1968 12:00:00;35.6;20.2;19.6;;18.7;94;924.6;;32;3;;10;;;;
83773;13/01/1968 18:00:00;;26.6;21.2;;;60;922.3;;27;3;;7;;;;
83773;14/01/1968 00:00:00;;21.6;20;29.6;;87;923.2;;0;0;7.9;5;2.7;21.74;82.5;6.666667
83773;14/01/1968 12:00:00;0;21.6;19.8;;19.1;85;928;;36;5;;9;;;;
83773;14/01/1968 18:00:00;;28.1;22;;;57;923.5;;36;3;;7;;;;
83773;15/01/1968 00:00:00;;19.2;18.6;26;;94;926.6;;18;12;2.4;10;3.2;21.86;80.5;2
83773;15/01/1968 12:00:00;17;19.6;18.8;;18.9;93;927.6;;0;0;;10;;;;
83773;15/01/1968 18:00:00;;23.8;20.4;;;73;924.3;;32;3;;8;;;;
83773;16/01/1968 00:00:00;;22.4;19.8;25.8;;78;927.8;;36;3;0.8;10;2.1;21.98;83.25;3.666667
83773;16/01/1968 12:00:00;9.4;20.4;19.6;;19.3;92;927.4;;32;3;;10;;;;
83773;16/01/1968 18:00:00;;25;21.2;;;71;925.1;;36;3;;10;;;;
83773;17/01/1968 00:00:00;;22.2;20.4;25.4;;85;919.1;;36;5;1.4;10;1.7;22.18;68;4
83773;17/01/1968 12:00:00;9.8;20.2;19.2;;17.7;91;925.9;;32;5;;10;;;;
83773;17/01/1968 18:00:00;;23;20.4;;;79;924.4;;32;7;;9;;;;
83773;18/01/1968 00:00:00;;23.8;17.4;23.8;;51;925.4;;0;0;0.5;10;1.8;20.66;90.75;2.666667
83773;18/01/1968 12:00:00;20;19.8;19;;18.9;93;924.6;;32;3;;10;;;;
83773;18/01/1968 18:00:00;;19.2;18.4;;;92;925.1;;36;5;;10;;;;
83773;19/01/1968 00:00:00;;20.4;19.2;27.6;;89;924.2;;0;0;5.4;10;0.7;22.26;83;2.666667
83773;19/01/1968 12:00:00;15.2;19.8;19;;18.7;93;925.5;;32;5;;10;;;;
83773;19/01/1968 18:00:00;;25.8;21.8;;;69;923.8;;32;3;;8;;;;
83773;20/01/1968 00:00:00;;22.6;20.8;28.6;;85;923.6;;0;0;5.1;7;2.2;21.86;88.5;2.666667
83773;20/01/1968 12:00:00;3;22;19.8;;18.9;81;925.9;;32;3;;6;;;;
83773;20/01/1968 18:00:00;;20.6;19.8;;;93;924;;5;5;;10;;;;
83773;21/01/1968 00:00:00;;19.9;18.8;28.8;;90;926.2;;0;0;5.1;10;2.2;21.66;80;2.666667
83773;21/01/1968 12:00:00;21.1;21.6;19.2;;19.1;80;924.8;;32;3;;6;;;;
83773;21/01/1968 18:00:00;;28.6;22;;;56;923.5;;32;5;;8;;;;
83773;22/01/1968 00:00:00;;19.4;18.6;25.6;;92;925.2;;0;0;0.3;10;0.5;20.6;85.5;0.333333
83773;22/01/1968 12:00:00;45;20.2;19.4;;17.6;92;927.1;;0;0;;10;;;;
83773;22/01/1968 18:00:00;;23.6;20;;;72;925.5;;23;1;;10;;;;
83773;23/01/1968 00:00:00;;19.8;18.6;23;;89;924.7;;0;0;0.3;10;0.5;19.4;90.75;1.666667
83773;23/01/1968 12:00:00;10.8;18.2;17.6;;18.2;94;927.1;;0;0;;10;;;;
83773;23/01/1968 18:00:00;;22.8;20.4;;;81;927;;0;0;;10;;;;
83773;24/01/1968 00:00:00;;18.8;18.2;25.6;;94;925.9;;14;5;4.3;9;1.7;20.08;89.75;2.666667
83773;24/01/1968 12:00:00;22.7;18.8;18;;17.6;92;928.3;;14;3;;10;;;;
83773;24/01/1968 18:00:00;;20.8;19.2;;;87;927.4;;23;5;;10;;;;
83773;25/01/1968 00:00:00;;19.2;18.2;30;;90;927.6;;0;0;11.2;10;0.6;23.5;65.5;3.666667
83773;25/01/1968 12:00:00;3.3;23;19.8;;18.1;74;928.2;;9;5;;3;;;;
83773;25/01/1968 18:00:00;;28.8;21.2;;;50;927.4;;5;5;;7;;;;
83773;26/01/1968 00:00:00;;23.2;19.2;31.2;;69;926.8;;9;1;9.3;;4;23.86;60.25;0.333333
83773;26/01/1968 12:00:00;0;22.6;19.8;;17.9;77;930.8;;0;0;;4;;;;
83773;26/01/1968 18:00:00;;29.8;20.2;;;40;930.2;;0;0;;7;;;;
83773;27/01/1968 00:00:00;;23.8;19;31.6;;62;928.6;;14;1;11;0;3;24.14;62.5;0
83773;27/01/1968 12:00:00;0;22;19.4;;18.7;77;930.3;;0;0;;5;;;;
83773;27/01/1968 18:00:00;;29.2;20.4;;;43;928.3;;0;0;;7;;;;
83773;28/01/1968 00:00:00;;24.2;19.6;32.6;;65;927;;0;0;9.5;0;4.8;25.22;57;0.666667
83773;28/01/1968 12:00:00;0;22.4;19.4;;19.5;75;928.2;;0;0;;3;;;;
83773;28/01/1968 18:00:00;;30.2;20.4;;;39;926.3;;23;1;;6;;;;
83773;29/01/1968 00:00:00;;25.8;19.8;32.6;;57;926.2;;23;1;10.5;5;;25.46;57.25;1.333333
83773;29/01/1968 12:00:00;0;25.8;19.6;;19.7;56;928.3;;14;1;;4;;;;
83773;29/01/1968 18:00:00;;30.2;20.4;;;39;926.2;;14;3;;7;;;;
83773;30/01/1968 00:00:00;;24.6;20.4;31.8;;67;924.7;;0;0;11.8;;;23.86;62.75;4.333333
83773;30/01/1968 12:00:00;0;21.6;18;;19.1;70;926.3;;18;3;;4;;;;
83773;30/01/1968 18:00:00;;30.2;20.6;;;41;926.2;;14;5;;5;;;;
83773;31/01/1968 00:00:00;;23.4;19.6;27;;70;925.5;;14;5;5.9;0;;20.36;76;7.666667
83773;31/01/1968 12:00:00;0;20.8;18.8;;18;83;928.3;;14;5;;8;;;;
83773;31/01/1968 18:00:00;;25.2;20.2;;;63;928;;14;9;;7;;;;
83773;01/02/1968 00:00:00;;18;15.8;22.6;;79;928.6;;14;9;1.5;7;3.2;17.84;67.5;9
83773;01/02/1968 12:00:00;0;17.2;14.2;;16.2;71;930.2;;14;9;;10;;;;
83773;01/02/1968 18:00:00;;21.4;17.2;;;65;929.4;;14;9;;10;;;;
83773;02/02/1968 00:00:00;;16.6;13.2;26.8;;67;928.8;;14;9;7.1;6;2.7;18.94;62.75;7.666667
83773;02/02/1968 12:00:00;0;17.2;14;;13.9;69;929.5;;14;9;;7;;;;
83773;02/02/1968 18:00:00;;25.8;17.2;;;40;927.5;;14;7;;8;;;;
83773;03/02/1968 00:00:00;;18.4;15.2;27.8;;71;926.8;;14;7;11.7;2;4.2;20.08;62.25;3.333333
83773;03/02/1968 12:00:00;0;18.4;15.4;;13.8;72;926;;0;0;;0;;;;
