Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
82693;01/06/1962 00:00:00;;;;31.9;;;;;;;10.1;;;;66.75;3.666667
82693;01/06/1962 12:00:00;;28.6;23.2;;;61;;;14;3;;2;;;;
82693;01/06/1962 18:00:00;;31.4;25.4;;;60;;;14;5;;3;;;;
82693;02/06/1962 00:00:00;;25.4;22;33.1;;73;;;14;3;8.3;0;;;69;4.333333
82693;02/06/1962 12:00:00;0;27.8;23.4;;;67;;;14;7;;2;;;;
82693;02/06/1962 18:00:00;;32.6;25.2;;;53;;;14;3;;4;;;;
82693;03/06/1962 00:00:00;;25;22.2;25.4;;78;;;14;3;0;3;;;90;2.333333
82693;03/06/1962 12:00:00;0.5;24.2;22.2;;;84;;;14;5;;8;;;;
82693;03/06/1962 18:00:00;;22.4;21.8;;;94;;;14;1;;10;;;;
82693;04/06/1962 00:00:00;;23;22;32.3;;91;;;14;1;9.3;8;;;75.75;1.333333
82693;04/06/1962 12:00:00;7.8;25.4;22.6;;;78;;;14;3;;7;;;;
82693;04/06/1962 18:00:00;;32.2;24.8;;;53;;;5;1;;3;;;;
82693;05/06/1962 00:00:00;;25;23.2;33.1;;86;;;0;0;10;0;;;69;2.666667
82693;05/06/1962 12:00:00;0;27.2;23.2;;;70;;;18;1;;1;;;;
82693;05/06/1962 18:00:00;;32.6;25;;;52;;;0;0;;3;;;;
82693;06/06/1962 00:00:00;;26.6;23.6;31.1;;77;;;14;7;6.2;0;;;72;1.666667
82693;06/06/1962 12:00:00;0;26.4;23.2;;;75;;;14;1;;7;;;;
82693;06/06/1962 18:00:00;;30.4;25;;;63;;;14;3;;4;;;;
82693;07/06/1962 00:00:00;;25.6;22.4;31.3;;75;;;14;1;10.2;0;;;69.75;3
82693;07/06/1962 12:00:00;0;27;22.6;;;67;;;14;3;;3;;;;
82693;07/06/1962 18:00:00;;30.4;24.2;;;58;;;14;3;;7;;;;
82693;08/06/1962 00:00:00;;24.8;22;32.9;;77;;;14;3;10.5;4;;;66;2.333333
82693;08/06/1962 12:00:00;0;26.6;22.4;;;68;;;14;3;;2;;;;
82693;08/06/1962 18:00:00;;32.8;24.8;;;50;;;14;3;;6;;;;
82693;09/06/1962 00:00:00;;25.8;22.4;33.9;;73;;;9;1;10.5;4;;;63.25;1.333333
82693;09/06/1962 12:00:00;0;27.4;22.8;;;66;;;14;3;;1;;;;
82693;09/06/1962 18:00:00;;33.2;24.6;;;47;;;14;1;;3;;;;
82693;10/06/1962 00:00:00;;27;23;33.3;;70;;;0;0;7.7;2;;;67.75;0.666667
82693;10/06/1962 12:00:00;0;27.8;23.4;;;67;;;5;1;;3;;;;
82693;10/06/1962 18:00:00;;33;25;;;50;;;0;0;;6;;;;
82693;11/06/1962 00:00:00;;27;24;32.9;;77;;;5;1;5.4;3;;;65;1
82693;11/06/1962 12:00:00;0;29;24.4;;;67;;;14;3;;2;;;;
82693;11/06/1962 18:00:00;;32.4;24.4;;;49;;;0;0;;8;;;;
82693;12/06/1962 00:00:00;;25.8;22.2;30.9;;72;;;0;0;0.7;9;;;64;2
82693;12/06/1962 12:00:00;0;27;22.4;;;65;;;9;3;;8;;;;
82693;12/06/1962 18:00:00;;28.8;22.4;;;55;;;9;3;;8;;;;
82693;13/06/1962 00:00:00;;26.6;22.4;33.9;;68;;;0;0;5.9;9;;;62;1
82693;13/06/1962 12:00:00;0;27.4;23;;;68;;;9;1;;8;;;;
82693;13/06/1962 18:00:00;;33.4;23.8;;;42;;;9;1;;5;;;;
82693;14/06/1962 00:00:00;;26;22;33.7;;69;;;9;1;9.5;0;;;60.25;3
82693;14/06/1962 12:00:00;0;26.8;21.8;;;62;;;14;3;;2;;;;
82693;14/06/1962 18:00:00;;32.6;22.8;;;41;;;14;3;;6;;;;
82693;15/06/1962 00:00:00;;26;22;31.5;;69;;;14;3;7.8;2;;;62.5;2.666667
82693;15/06/1962 12:00:00;0;27.8;22.2;;;59;;;14;5;;3;;;;
82693;15/06/1962 18:00:00;;30.8;23.6;;;53;;;18;3;;4;;;;
82693;16/06/1962 00:00:00;;24.8;21;30;;69;;;0;0;2.6;3;;;60.75;8.666667
82693;16/06/1962 12:00:00;0;26.8;21.6;;;61;;;14;5;;7;;;;
82693;16/06/1962 18:00:00;;28.6;22.6;;;58;;;14;9;;8;;;;
82693;17/06/1962 00:00:00;;24.8;20;31.1;;62;;;14;12;10.7;7;;;52.75;7
82693;17/06/1962 12:00:00;0;26;20.4;;;58;;;14;9;;5;;;;
82693;17/06/1962 18:00:00;;30.2;21.6;;;41;;;14;7;;3;;;;
82693;18/06/1962 00:00:00;;25;19.2;31.1;;56;;;14;5;9.6;0;;;61;5.666667
82693;18/06/1962 12:00:00;0;26;20.2;;;57;;;14;7;;3;;;;
82693;18/06/1962 18:00:00;;31;22;;;43;;;14;7;;6;;;;
82693;19/06/1962 00:00:00;;24;20.6;31.7;;72;;;14;3;6.7;1;;;55.5;4.333333
82693;19/06/1962 12:00:00;0;25.2;20.2;;;62;;;14;7;;6;;;;
82693;19/06/1962 18:00:00;;31.2;22.4;;;44;;;14;3;;9;;;;
82693;20/06/1962 00:00:00;;26.8;21.2;28;;58;;;14;3;2.3;9;;;80.5;2.666667
82693;20/06/1962 12:00:00;0;24;19.8;;;66;;;14;3;;10;;;;
82693;20/06/1962 18:00:00;;27.4;23.4;;;70;;;14;5;;5;;;;
82693;21/06/1962 00:00:00;;21.4;20.6;31.1;;93;;;0;0;6.1;8;;;66.75;4
82693;21/06/1962 12:00:00;2.9;25.6;21.6;;;69;;;14;6;;7;;;;
82693;21/06/1962 18:00:00;;30;22.8;;;52;;;14;5;;8;;;;
82693;22/06/1962 00:00:00;;25;21.6;28.6;;73;;;9;1;0.6;7;;;71.5;1
82693;22/06/1962 12:00:00;0;25.2;22;;;75;;;0;0;;9;;;;
82693;22/06/1962 18:00:00;;27.6;22.4;;;61;;;9;2;;8;;;;
82693;23/06/1962 00:00:00;;24.8;21.8;30.5;;75;;;9;1;2.2;7;;;83.25;1.666667
82693;23/06/1962 12:00:00;0;25.8;22;;;70;;;14;5;;8;;;;
82693;23/06/1962 18:00:00;;25;23.4;;;87;;;0;0;;9;;;;
82693;24/06/1962 00:00:00;;23.8;22.4;33.1;;88;;;0;0;10.3;7;;;59;0.666667
82693;24/06/1962 12:00:00;1.5;26.6;22.2;;;67;;;0;0;;6;;;;
82693;24/06/1962 18:00:00;;32.6;22.8;;;41;;;5;1;;7;;;;
82693;25/06/1962 00:00:00;;25.8;21.2;31.3;;64;;;9;1;4.4;5;;;66.75;5
82693;25/06/1962 12:00:00;0;27.2;23;;;69;;;9;5;;6;;;;
82693;25/06/1962 18:00:00;;31;23.6;;;52;;;14;5;;5;;;;
82693;26/06/1962 00:00:00;;25.2;21.8;31.5;;73;;;14;5;10.3;0;;;61;5
82693;26/06/1962 12:00:00;1.3;26.4;21;;;60;;;14;5;;4;;;;
82693;26/06/1962 18:00:00;;31;22.2;;;44;;;14;7;;3;;;;
82693;27/06/1962 00:00:00;;24.4;20.6;30;;70;;;14;3;8.1;0;;;67;7
82693;27/06/1962 12:00:00;0;25;21;;;68;;;14;5;;9;;;;
82693;27/06/1962 18:00:00;;29.6;22.8;;;54;;;14;7;;6;;;;
82693;28/06/1962 00:00:00;;25;21.6;31.1;;73;;;14;9;7.6;7;;;68.5;5.666667
82693;28/06/1962 12:00:00;0;25.8;21.4;;;65;;;14;7;;7;;;;
82693;28/06/1962 18:00:00;;30.4;24;;;57;;;14;7;;7;;;;
82693;29/06/1962 00:00:00;;25;22;30.9;;76;;;14;3;5.7;3;;;62.25;6
82693;29/06/1962 12:00:00;0;28.4;22.4;;;57;;;14;6;;5;;;;
82693;29/06/1962 18:00:00;;30.8;23.2;;;50;;;14;7;;7;;;;
82693;30/06/1962 00:00:00;;25;21.4;31.5;;71;;;14;5;8.7;0;;;64;4.666667
82693;30/06/1962 12:00:00;0;26.8;22;;;64;;;14;7;;4;;;;
82693;30/06/1962 18:00:00;;30.4;22.8;;;50;;;14;7;;4;;;;
82693;01/07/1962 00:00:00;;24.4;20.8;30.1;;71;;;0;0;3.6;0;;;73;4
82693;01/07/1962 12:00:00;0;27.2;22;;;62;;;9;1;;7;;;;
82693;01/07/1962 18:00:00;;26;21.6;;;66;;;14;10;;6;;;;
82693;02/07/1962 00:00:00;;22;20;28.2;;82;;;14;1;2.2;6;;;71.75;6
82693;02/07/1962 12:00:00;0;25.4;21.2;;;67;;;14;5;;7;;;;
82693;02/07/1962 18:00:00;;26.2;22.2;;;70;;;14;10;;7;;;;
82693;03/07/1962 00:00:00;;24;21;30.9;;75;;;14;3;4.7;8;;;61.75;5.666667
82693;03/07/1962 12:00:00;0;24.8;20.6;;;67;;;14;5;;6;;;;
82693;03/07/1962 18:00:00;;29.8;23;;;54;;;14;7;;8;;;;
82693;04/07/1962 00:00:00;;25.8;21;28;;63;;;14;5;0.5;3;;;69.25;3.333333
82693;04/07/1962 12:00:00;0;25.6;21.4;;;67;;;14;7;;8;;;;
82693;04/07/1962 18:00:00;;27.4;22.2;;;62;;;0;0;;7;;;;
82693;05/07/1962 00:00:00;;24.2;21;30.1;;74;;;14;3;2;6;;;70.5;4.333333
82693;05/07/1962 12:00:00;0;25.4;21.8;;;71;;;14;3;;7;;;;
82693;05/07/1962 18:00:00;;27.8;22.8;;;63;;;14;7;;8;;;;
82693;06/07/1962 00:00:00;;24.6;21.4;30;;74;;;9;3;5.1;1;;;73.75;1
82693;06/07/1962 12:00:00;0;27;22;;;63;;;14;1;;3;;;;
82693;06/07/1962 18:00:00;;29;23.6;;;62;;;14;1;;7;;;;
82693;07/07/1962 00:00:00;;24.6;22.8;32.7;;85;;;14;1;8.6;8;;;63.75;0.666667
82693;07/07/1962 12:00:00;4.5;26.8;22.8;;;69;;;0;0;;6;;;;
82693;07/07/1962 18:00:00;;32.6;23.8;;;46;;;5;1;;7;;;;
82693;08/07/1962 00:00:00;;25;21.2;31.9;;70;;;9;1;10;1;;;63.75;4.333333
82693;08/07/1962 12:00:00;0;28;22;;;57;;;14;5;;6;;;;
82693;08/07/1962 18:00:00;;30.2;23.4;;;54;;;14;5;;6;;;;
82693;09/07/1962 00:00:00;;24.4;21;30.9;;72;;;14;3;10.7;1;;;57;7
82693;09/07/1962 12:00:00;0;26;20.4;;;58;;;14;9;;2;;;;
82693;09/07/1962 18:00:00;;30;21.4;;;44;;;14;9;;2;;;;
82693;10/07/1962 00:00:00;;24;19.4;31.5;;63;;;14;3;6.8;0;;;62;2.333333
82693;10/07/1962 12:00:00;0;25.4;21;;;66;;;14;3;;3;;;;
82693;10/07/1962 18:00:00;;31.2;22.4;;;44;;;14;3;;5;;;;
82693;11/07/1962 00:00:00;;24.8;21;32.1;;69;;;9;1;7.9;0;;;60.5;6
82693;11/07/1962 12:00:00;0;26;21.2;;;63;;;18;4;;1;;;;
82693;11/07/1962 18:00:00;;31.8;23.8;;;49;;;14;9;;9;;;;
82693;12/07/1962 00:00:00;;26.6;22;31.1;;65;;;14;5;9;4;;;63;3.666667
82693;12/07/1962 12:00:00;0;27;21.4;;;58;;;14;5;;2;;;;
82693;12/07/1962 18:00:00;;30.6;23.6;;;54;;;18;3;;4;;;;
82693;13/07/1962 00:00:00;;25.4;21.6;32.9;;70;;;14;3;10.4;0;;;56;5
82693;13/07/1962 12:00:00;0;26.4;19;;;47;;;14;5;;0;;;;
82693;13/07/1962 18:00:00;;31.4;22.4;;;43;;;14;5;;4;;;;
82693;14/07/1962 00:00:00;;24.8;20.6;32.3;;67;;;14;5;10.4;3;;;59.25;5
82693;14/07/1962 12:00:00;0;27.6;21.6;;;57;;;14;5;;2;;;;
82693;14/07/1962 18:00:00;;31.8;22.4;;;42;;;14;7;;2;;;;
82693;15/07/1962 00:00:00;;25.6;21.6;30;;69;;;14;3;5.5;2;;;75.25;7
82693;15/07/1962 12:00:00;0;28;22.4;;;59;;;14;9;;4;;;;
