Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
83446;01/01/1977 00:00:00;;;;;;;;;;;6;;2.6;;;3.05
83446;01/01/1977 12:00:00;;23.6;22.6;;20.1;93;994.4;;23;2.8;;6;;;;
83446;01/01/1977 18:00:00;;29.3;23.4;;;62;989.6;;14;3.3;;8;;;;
83446;02/01/1977 00:00:00;;;;;;;;;;;8.5;;2.3;;;3.3
83446;02/01/1977 12:00:00;2.3;26;22.9;;21.5;78;992.8;;9;1.6;;8;;;;
83446;02/01/1977 18:00:00;;30.6;22.4;;;50;984;;9;5;;6;;;;
83446;03/01/1977 00:00:00;;;;;;;;;;;10.6;;4.8;;;3.9
83446;03/01/1977 12:00:00;0;26.4;22.4;;20.3;72;991.7;;5;2.8;;6;;;;
83446;03/01/1977 18:00:00;;29.8;22;;;52;987.3;;9;5;;5;;;;
83446;04/01/1977 00:00:00;;;;;;;;;;;9.5;;4;;;2.15
83446;04/01/1977 12:00:00;0;26.6;22;;19.4;68;991;;9;3;;3;;;;
83446;04/01/1977 18:00:00;;;;;;;;;9;1.3;;;;;;
83446;05/01/1977 00:00:00;;;;;;;;;;;2.6;;4.5;;;2.45
83446;05/01/1977 12:00:00;0;25.9;22.2;;19.1;75;990.3;;14;1.6;;9;;;;
83446;05/01/1977 18:00:00;;25.6;22.9;;;80;988.8;;14;3.3;;10;;;;
83446;06/01/1977 00:00:00;;;;;;;;;;;11.4;;1.7;;;1.8
83446;06/01/1977 12:00:00;4;26;23.7;;20.2;83;991.9;;9;1.6;;6;;;;
83446;06/01/1977 18:00:00;;30;24.5;;;65;992.3;;9;2;;4;;;;
83446;07/01/1977 00:00:00;;;;;;;;;;;11.1;;4.3;;;3.1
83446;07/01/1977 12:00:00;0;27.4;23.2;;20;71;992.8;;5;2.1;;7;;;;
83446;07/01/1977 18:00:00;;30;21.1;;;46;989.2;;9;4.1;;5;;;;
83446;08/01/1977 00:00:00;;;;;;;;;;;4.4;;5.9;;;4.95
83446;08/01/1977 12:00:00;0;27.1;23.9;;22.9;77;992.9;;5;1.6;;7;;;;
83446;08/01/1977 18:00:00;;27.3;22.8;;;69;990.2;;5;8.3;;9;;;;
83446;09/01/1977 00:00:00;;;;;;;;;;;4.1;;3.6;;;4.1
83446;09/01/1977 12:00:00;0;26.1;23.4;;21.1;80;992.7;;9;2.1;;10;;;;
83446;09/01/1977 18:00:00;;28.1;22.9;;;66;990.5;;9;6.1;;6;;;;
83446;10/01/1977 00:00:00;;;;31.3;;;;;;;6;;2.8;24.68;76;4.366667
