Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
82792;01/12/1962 00:00:00;;;;33;;;;;;;8.9;;0;25.96;60.5;4.666667
82792;01/12/1962 12:00:00;;25.8;21;;21;64;;;32;4;;7;;;;
82792;01/12/1962 18:00:00;;33;22.2;;;36;;;27;4;;6;;;;
82792;02/12/1962 00:00:00;;25;21.2;33;;71;;;5;6;11.1;0;13.1;26.26;57.5;4.333333
82792;02/12/1962 12:00:00;0;25.6;21.4;;20.3;68;;;36;2;;4;;;;
82792;02/12/1962 18:00:00;;33;22.8;;;40;;;23;3;;7;;;;
82792;03/12/1962 00:00:00;;26.2;20.8;32.4;;61;;;23;8;11.5;0;1.4;26.1;55.5;2.333333
82792;03/12/1962 12:00:00;0;26.4;20.2;;19.3;56;;;23;3;;3;;;;
82792;03/12/1962 18:00:00;;32.4;22.4;;;40;;;23;1;;4;;;;
82792;04/12/1962 00:00:00;;26.2;21.2;33.6;;63;;;23;3;9;0;14;26.08;62;3
82792;04/12/1962 12:00:00;0;26;21.4;;20.4;65;;;27;1;;9;;;;
82792;04/12/1962 18:00:00;;33.6;23.4;;;41;;;18;1;;7;;;;
82792;05/12/1962 00:00:00;;25.2;21.4;35;;71;;;23;7;11.1;1;10;26.86;60;3.666667
82792;05/12/1962 12:00:00;0;27.2;21.4;;20.1;58;;;23;1;;0;;;;
82792;05/12/1962 18:00:00;;35;23.4;;;36;;;23;3;;5;;;;
82792;06/12/1962 00:00:00;;26;22.4;34.2;;73;;;23;7;11.1;0;12.5;27.64;56.25;6
82792;06/12/1962 12:00:00;0;27.8;22;;21.8;59;;;23;7;;1;;;;
82792;06/12/1962 18:00:00;;34.2;23.8;;;40;;;32;4;;7;;;;
82792;07/12/1962 00:00:00;;27.2;22;32.2;;63;;;23;7;5.6;9;12.3;26.2;58.75;3.666667
82792;07/12/1962 12:00:00;0;25.8;21;;21.4;64;;;32;5;;9;;;;
82792;07/12/1962 18:00:00;;32.2;22.8;;;43;;;32;3;;9;;;;
82792;08/12/1962 00:00:00;;25.8;21;32.8;;64;;;23;3;9.9;9;15;26.26;55.5;6.666667
82792;08/12/1962 12:00:00;0;27.8;21;;18.9;53;;;23;8;;1;;;;
82792;08/12/1962 18:00:00;;32.8;22.8;;;41;;;23;3;;9;;;;
