Code;Date;Precipitation;DryBulbTemp;WetBulbTemp;MaxTemp;MinTemp;Humidity;PressureStation;PressureSea;WindDirection;WindSpeed;Insolation;Cloudiness;Evaporation;AvgCompTemp;AvgRelHumidity;AvgWindSpeed
82024;01/01/1961 00:00:00;;;;32.3;;;;;;;4.4;;;26.56;82.5;3
82024;01/01/1961 12:00:00;;26;23.9;;22.9;83;994.2;;5;5;;8;;;;
82024;01/01/1961 18:00:00;;32.3;27;;;65;991.6;;5;3;;9;;;;
82024;02/01/1961 00:00:00;;25.8;24.6;33.2;;91;991.9;;9;1;10;7;;28.06;77.5;5.666667
82024;02/01/1961 12:00:00;16;26.8;24;;23.7;78;995;;5;7;;7;;;;
82024;02/01/1961 18:00:00;;32.6;27.2;;;64;993.4;;5;7;;8;;;;
82024;03/01/1961 00:00:00;;28.3;26.2;32.9;;84;992.3;;5;3;7.5;5;8;28.08;70.75;6.333333
82024;03/01/1961 12:00:00;0;26.8;23.9;;23.3;76;995.6;;9;7;;7;;;;
82024;03/01/1961 18:00:00;;32.3;25.7;;;57;993.9;;5;9;;8;;;;
82024;04/01/1961 00:00:00;;28.7;25.3;30.4;;75;991.2;;5;3;5.2;5;3.2;27.02;78.75;7
82024;04/01/1961 12:00:00;0;26.5;24.5;;23.8;84;994.4;;9;7;;7;;;;
82024;04/01/1961 18:00:00;;29.9;26;;;73;993.9;;5;9;;9;;;;
82024;05/01/1961 00:00:00;;27.2;24.4;32.9;;79;993.4;;5;5;9.5;5;7.4;28.14;73;6.333333
82024;05/01/1961 12:00:00;0;27.1;24.7;;23.1;81;994;;5;9;;6;;;;
82024;05/01/1961 18:00:00;;31.8;26.6;;;65;992.6;;5;7;;7;;;;
82024;06/01/1961 00:00:00;;28.8;25.1;32.4;;73;990.8;;5;3;8.1;5;7.2;28.24;75.75;5
82024;06/01/1961 12:00:00;0;27;24.8;;24;83;994;;5;7;;7;;;;
82024;06/01/1961 18:00:00;;32.4;27.1;;;66;991;;9;5;;8;;;;
82024;07/01/1961 00:00:00;;28.9;25.8;31.2;;77;989.9;;5;3;2.4;6;4.7;27.32;81.75;4.333333
82024;07/01/1961 12:00:00;0;26.1;24.2;;23.3;85;994.3;;5;3;;7;;;;
82024;07/01/1961 18:00:00;;30.2;26.5;;;74;992.7;;5;7;;9;;;;
82024;08/01/1961 00:00:00;;28;25.9;32.5;;84;990.3;;9;3;4;4;4.5;27.56;76.75;3
82024;08/01/1961 12:00:00;0;25.7;24.1;;24;87;993.4;;9;3;;9;;;;
82024;08/01/1961 18:00:00;;32.5;26.4;;;60;990.4;;5;3;;8;;;;
82024;09/01/1961 00:00:00;;27.8;25.3;30.5;;80;989.9;;5;3;2.6;5;5.2;26.18;80.25;5.666667
82024;09/01/1961 12:00:00;0.4;24.2;23.2;;22.6;92;995;;5;7;;9;;;;
82024;09/01/1961 18:00:00;;28.9;24.9;;;71;993;;5;7;;9;;;;
82024;10/01/1961 00:00:00;;26.8;24.1;32.3;;79;991.9;;5;3;7;3;6.8;26.96;81.25;4.333333
82024;10/01/1961 12:00:00;0;25.3;23.4;;22.6;85;994.3;;5;5;;6;;;;
82024;10/01/1961 18:00:00;;31.7;26.3;;;64;991.8;;5;5;;7;;;;
82024;11/01/1961 00:00:00;;27.3;25.8;30.8;;88;991.8;;5;3;2.5;5;0.4;24.88;91;3.666667
82024;11/01/1961 12:00:00;0.7;23.9;23.4;;21.1;96;995.6;;9;3;;10;;;;
82024;11/01/1961 18:00:00;;29.8;26.2;;;74;992;;9;3;;8;;;;
82024;12/01/1961 00:00:00;;24.3;23.9;31.9;;97;994;;9;5;6.7;;4.7;26.68;82;3
82024;12/01/1961 12:00:00;4;25.5;23.9;;22.4;87;993.9;;9;3;;7;;;;
82024;12/01/1961 18:00:00;;30.7;26.5;;;71;991.6;;9;3;;8;;;;
82024;13/01/1961 00:00:00;;26.8;24.9;31.5;;85;991.8;;9;3;7.8;3;5.4;26.78;81.25;4.333333
82024;13/01/1961 12:00:00;0;26;24.1;;22.4;85;993.5;;9;5;;6;;;;
82024;13/01/1961 18:00:00;;30.8;26.1;;;68;991.5;;5;5;;7;;;;
82024;14/01/1961 00:00:00;;27;25.2;32.2;;86;991.4;;5;3;8.5;3;5.1;27.34;78;3.666667
82024;14/01/1961 12:00:00;0;26.3;24.5;;22.4;86;993.5;;5;5;;5;;;;
82024;14/01/1961 18:00:00;;32;27.2;;;68;991.9;;9;3;;8;;;;
82024;15/01/1961 00:00:00;;27.9;25.1;32.5;;79;990.4;;9;3;3.3;2;5.1;27.22;76.25;4.333333
82024;15/01/1961 12:00:00;0;25.8;23.8;;22.2;84;994.3;;9;7;;9;;;;
82024;15/01/1961 18:00:00;;31.6;26;;;63;992.3;;9;3;;8;;;;
82024;16/01/1961 00:00:00;;27.8;25.1;31.9;;79;991;;9;3;5.3;3;5.8;27.52;78.25;3.666667
82024;16/01/1961 12:00:00;0;26.8;24.6;;23.3;83;994.4;;5;5;;6;;;;
82024;16/01/1961 18:00:00;;30.9;26.5;;;70;992.7;;9;3;;7;;;;
82024;17/01/1961 00:00:00;;27.8;25.3;30.8;;80;991.2;;9;3;3.9;4;5.3;27;81.75;5.666667
82024;17/01/1961 12:00:00;0;26.8;24.5;;23;82;995.4;;9;9;;6;;;;
82024;17/01/1961 18:00:00;;30.7;26.8;;;73;993.5;;9;5;;8;;;;
82024;18/01/1961 00:00:00;;27.2;25.4;31.5;;86;991.1;;5;3;4.6;0;4.9;27.5;75;4.333333
82024;18/01/1961 12:00:00;0;26.7;24.3;;23.3;81;996;;5;5;;5;;;;
82024;18/01/1961 18:00:00;;31.1;25.7;;;63;993.8;;9;5;;8;;;;
82024;19/01/1961 00:00:00;;28;25.1;33.6;;78;993.8;;9;3;9.3;4;4.5;28.4;79.75;5
82024;19/01/1961 12:00:00;0;27.2;25.1;;23.8;84;996.2;;5;5;;5;;;;
82024;19/01/1961 18:00:00;;32.6;28.4;;;71;993.5;;5;3;;7;;;;
82024;20/01/1961 00:00:00;;28.7;26.3;33.9;;82;993.2;;5;7;9;4;7.3;28.34;75;5
82024;20/01/1961 12:00:00;0;27.1;24.9;;23.3;82;995.5;;5;7;;5;;;;
82024;20/01/1961 18:00:00;;33.8;27.1;;;58;993;;5;5;;8;;;;
82024;21/01/1961 00:00:00;;28.7;26;32.6;;80;991.9;;5;3;4.9;0;6.9;27.7;85;6
82024;21/01/1961 12:00:00;0;26.3;24.9;;22.2;89;997.1;;9;12;;10;;;;
82024;21/01/1961 18:00:00;;31.9;28.9;;;79;994.7;;5;3;;7;;;;
82024;22/01/1961 00:00:00;;28.7;26.9;31.9;;86;994.3;;5;3;8.1;0;7;27.68;75.5;7.333333
82024;22/01/1961 12:00:00;0;27.2;24.9;;23.1;82;996.8;;5;12;;6;;;;
82024;22/01/1961 18:00:00;;31.2;25.9;;;64;996.3;;5;7;;8;;;;
82024;23/01/1961 00:00:00;;28.1;25.3;32.1;;78;996.6;;5;3;8.8;0;6.3;27.52;81.5;6.333333
82024;23/01/1961 12:00:00;0;25.9;24.2;;22.2;87;997.1;;9;7;;8;;;;
82024;23/01/1961 18:00:00;;31.3;27.5;;;73;995.5;;9;9;;8;;;;
82024;24/01/1961 00:00:00;;28.7;26.5;31.9;;83;996.2;;9;3;10.6;2;1.3;27.64;78.75;5
82024;24/01/1961 12:00:00;0;26.7;24.2;;22.2;81;997.2;;9;7;;3;;;;
82024;24/01/1961 18:00:00;;31.8;27.4;;;70;993.6;;5;5;;7;;;;
82024;25/01/1961 00:00:00;;28.7;26.3;33.2;;82;994.7;;5;3;11;0;7.6;27.86;79.5;5
82024;25/01/1961 12:00:00;0;25.9;24.1;;23.4;86;996.7;;9;7;;6;;;;
82024;25/01/1961 18:00:00;;33;28.8;;;72;994.7;;9;5;;8;;;;
82024;26/01/1961 00:00:00;;28.4;25.7;32.7;;80;994.7;;9;3;10;0;6.8;28.08;70;5
82024;26/01/1961 12:00:00;0;26.4;23.7;;23.3;79;997;;9;5;;0;;;;
82024;26/01/1961 18:00:00;;32.2;25.8;;;59;994.7;;5;5;;8;;;;
82024;27/01/1961 00:00:00;;29;25;32.3;;71;994;;9;5;5.5;2;5.2;27.64;79.5;5
82024;27/01/1961 12:00:00;0;27.1;24.7;;22.2;81;996.4;;5;7;;2;;;;
82024;27/01/1961 18:00:00;;31.8;27.1;;;69;994.4;;9;3;;9;;;;
82024;28/01/1961 00:00:00;;28.3;26.1;33.2;;84;993.2;;9;5;9.3;3;6.9;28.14;81.75;5
82024;28/01/1961 12:00:00;0;26.1;24;;23.2;83;995.1;;9;7;;7;;;;
82024;28/01/1961 18:00:00;;33.1;28.6;;;70;993.9;;5;3;;8;;;;
82024;29/01/1961 00:00:00;;29.1;27.4;33.4;;87;993.6;;5;5;9.9;3;7;28.18;71.5;6.333333
82024;29/01/1961 12:00:00;0;26.9;24.2;;23.2;80;995.5;;5;9;;5;;;;
82024;29/01/1961 18:00:00;;32.9;26.5;;;58;995.1;;5;5;;8;;;;
82024;30/01/1961 00:00:00;;28.7;25.2;33.5;;74;993.8;;9;5;7.7;2;7.9;28.28;72.75;3.666667
82024;30/01/1961 12:00:00;0;26.9;23.9;;23.2;77;996.3;;9;5;;7;;;;
82024;30/01/1961 18:00:00;;32.8;26.7;;;60;995.6;;5;3;;8;;;;
82024;31/01/1961 00:00:00;;28.9;25.7;31.9;;77;996;;9;3;5.2;5;6.5;27.62;75.5;4.333333
82024;31/01/1961 12:00:00;0;26.4;23.7;;23.2;79;997.1;;9;3;;8;;;;
82024;31/01/1961 18:00:00;;31.2;26.2;;;67;994.7;;9;5;;9;;;;
82024;01/02/1961 00:00:00;;28.3;25.4;32;;78;995.2;;9;5;3.6;7;6.7;27.36;69.75;4.333333
82024;01/02/1961 12:00:00;0;25.1;21.9;;22.1;74;995.8;;9;7;;6;;;;
82024;01/02/1961 18:00:00;;31.8;25.9;;;61;994.8;;9;3;;8;;;;
82024;02/02/1961 00:00:00;;28.8;25;33.3;;72;993.9;;9;3;6.3;6;6.4;28.16;72.25;3.666667
82024;02/02/1961 12:00:00;0;26.7;24;;23.8;79;996.3;;5;5;;6;;;;
82024;02/02/1961 18:00:00;;32;26.3;;;62;993.5;;5;3;;8;;;;
82024;03/02/1961 00:00:00;;28.5;25;32.4;;74;995;;5;3;7.7;6;6.3;27.84;79.25;6.333333
82024;03/02/1961 12:00:00;0;26;24.5;;23;88;997.1;;5;7;;7;;;;
82024;03/02/1961 18:00:00;;31.7;27.2;;;69;994.8;;5;7;;8;;;;
82024;04/02/1961 00:00:00;;28.9;26.2;32.2;;80;995.2;;5;5;2.1;6;6.6;27.04;81.75;7
82024;04/02/1961 12:00:00;0;26.1;24.1;;23.3;84;997.5;;5;7;;6;;;;
82024;04/02/1961 18:00:00;;31.2;25;;;59;996.4;;9;5;;8;;;;
82024;05/02/1961 00:00:00;;26.8;25.7;31.3;;92;996.3;;14;9;3.3;8;5.9;27.56;83.5;2.333333
82024;05/02/1961 12:00:00;0.3;27.9;26.3;;22.2;88;998;;5;3;;7;;;;
82024;05/02/1961 18:00:00;;30.3;27;;;76;995.9;;5;3;;8;;;;
82024;06/02/1961 00:00:00;;28.2;26.1;33.5;;85;995.2;;9;1;0.7;5;7.2;28.76;72;5
82024;06/02/1961 12:00:00;0;27.5;25.6;;22.8;85;995.5;;9;5;;6;;;;
82024;06/02/1961 18:00:00;;33.2;26.9;;;59;993.5;;9;5;;7;;;;
82024;07/02/1961 00:00:00;;30;26;33.7;;72;994.3;;9;5;0.6;7;6.1;28.48;63.25;5
82024;07/02/1961 12:00:00;0;26.9;22.7;;22.4;69;996.8;;5;7;;5;;;;
82024;07/02/1961 18:00:00;;33.3;25.2;;;50;995.4;;9;5;;7;;;;
82024;08/02/1961 00:00:00;;29.7;25;33;;67;994.3;;5;3;9.3;0;7.1;28.34;66.25;5.666667
82024;08/02/1961 12:00:00;0;26.9;23.7;;23.2;76;995.5;;5;7;;3;;;;
82024;08/02/1961 18:00:00;;31.9;25;;;55;995.4;;9;5;;8;;;;
82024;09/02/1961 00:00:00;;29.3;24.7;32.2;;67;993.8;;9;5;5.9;3;6.3;27.96;69.5;4.333333
82024;09/02/1961 12:00:00;0;26.5;23.5;;23.5;76;996.8;;5;5;;8;;;;
82024;09/02/1961 18:00:00;;30.8;25.1;;;62;994.8;;5;5;;7;;;;
82024;10/02/1961 00:00:00;;28.8;24.7;32.1;;70;992.8;;9;3;7.2;3;5.6;27.66;77.5;6
82024;10/02/1961 12:00:00;0;25.8;23.4;;23;81;997;;5;7;;7;;;;
82024;10/02/1961 18:00:00;;31.1;27.4;;;73;995.8;;9;9;;8;;;;
82024;11/02/1961 00:00:00;;28.7;25.8;34;;78;994.4;;9;2;11.2;4;7.6;28.66;76.75;3.666667
82024;11/02/1961 12:00:00;0;26.7;24.4;;23;82;997.1;;9;5;;3;;;;
